subject	 session	 trial	 flanked	 distortion	 freq	 amplitude	 spacing	 im_name	 targ_letter	 targ_pos	 response	 eyemovement	 RT
9	 4	 1	 unflanked	 bex	 16	 2.000000	 0.000000	 unflanked_bex_freq_16_amplitude_2_rep_9_r_H.png	 H	 r	 r	 n.a.	 3.227531e-01
9	 4	 2	 unflanked	 bex	 4	 2.500000	 0.000000	 unflanked_bex_freq_4_amplitude_2.5_rep_7_t_K.png	 K	 t	 t	 n.a.	 2.545009e-01
9	 4	 3	 unflanked	 bex	 8	 2.500000	 0.000000	 unflanked_bex_freq_8_amplitude_2.5_rep_0_t_N.png	 N	 t	 t	 n.a.	 2.873033e-01
9	 4	 4	 unflanked	 bex	 8	 0.500000	 0.000000	 unflanked_bex_freq_8_amplitude_0.5_rep_0_b_N.png	 N	 b	 l	 n.a.	 4.197335e-01
9	 4	 5	 unflanked	 bex	 32	 2.000000	 0.000000	 unflanked_bex_freq_32_amplitude_2_rep_5_b_K.png	 K	 b	 b	 n.a.	 3.218811e-01
9	 4	 6	 unflanked	 bex	 32	 0.250000	 0.000000	 unflanked_bex_freq_32_amplitude_0.25_rep_7_l_H.png	 H	 l	 l	 n.a.	 4.697447e-01
9	 4	 7	 unflanked	 bex	 32	 2.000000	 0.000000	 unflanked_bex_freq_32_amplitude_2_rep_6_r_K.png	 K	 r	 b	 n.a.	 2.509565e-01
9	 4	 8	 unflanked	 bex	 32	 1.000000	 0.000000	 unflanked_bex_freq_32_amplitude_1_rep_8_l_H.png	 H	 l	 l	 n.a.	 3.253703e-01
9	 4	 9	 unflanked	 bex	 8	 2.500000	 0.000000	 unflanked_bex_freq_8_amplitude_2.5_rep_8_r_K.png	 K	 r	 r	 n.a.	 2.705030e-01
9	 4	 10	 unflanked	 bex	 32	 2.500000	 0.000000	 unflanked_bex_freq_32_amplitude_2.5_rep_2_t_N.png	 N	 t	 l	 n.a.	 2.979149e-01
