subject	 session	 trial	 flanked	 distortion	 freq	 amplitude	 spacing	 im_name	 targ_letter	 targ_pos	 response	 eyemovement	 RT
5	 3	 1	 unflanked	 rf	 4	 0.061700	 0.000000	 unflanked_rf_freq_4_amplitude_0.0617_rep_4_b_H.png	 H	 b	 b	 n.a.	 4.178326e-01
5	 3	 2	 unflanked	 rf	 3	 0.061700	 0.000000	 unflanked_rf_freq_3_amplitude_0.0617_rep_9_l_H.png	 H	 l	 t	 n.a.	 4.956089e-01
5	 3	 3	 unflanked	 rf	 12	 0.268300	 0.000000	 unflanked_rf_freq_12_amplitude_0.2683_rep_8_r_D.png	 D	 r	 r	 n.a.	 2.012482e-01
5	 3	 4	 unflanked	 rf	 3	 0.061700	 0.000000	 unflanked_rf_freq_3_amplitude_0.0617_rep_7_b_K.png	 K	 b	 l	 n.a.	 4.938820e-01
5	 3	 5	 unflanked	 rf	 2	 0.165000	 0.000000	 unflanked_rf_freq_2_amplitude_0.165_rep_5_r_K.png	 K	 r	 r	 n.a.	 6.159204e-01
5	 3	 6	 unflanked	 rf	 3	 0.216700	 0.000000	 unflanked_rf_freq_3_amplitude_0.2167_rep_1_r_H.png	 H	 r	 r	 n.a.	 3.415846e-01
5	 3	 7	 unflanked	 rf	 12	 0.320000	 0.000000	 unflanked_rf_freq_12_amplitude_0.32_rep_3_b_K.png	 K	 b	 b	 n.a.	 3.721472e-01
5	 3	 8	 unflanked	 rf	 12	 0.268300	 0.000000	 unflanked_rf_freq_12_amplitude_0.2683_rep_5_l_D.png	 D	 l	 l	 n.a.	 2.267917e-01
5	 3	 9	 unflanked	 rf	 4	 0.165000	 0.000000	 unflanked_rf_freq_4_amplitude_0.165_rep_7_b_D.png	 D	 b	 b	 n.a.	 3.600103e-01
5	 3	 10	 unflanked	 rf	 5	 0.010000	 0.000000	 unflanked_rf_freq_5_amplitude_0.01_rep_5_b_D.png	 D	 b	 b	 n.a.	 5.791929e-01
5	 3	 11	 unflanked	 rf	 2	 0.061700	 0.000000	 unflanked_rf_freq_2_amplitude_0.0617_rep_0_r_H.png	 H	 r	 b	 n.a.	 8.238798e-01
5	 3	 12	 unflanked	 rf	 12	 0.061700	 0.000000	 unflanked_rf_freq_12_amplitude_0.0617_rep_4_t_K.png	 K	 t	 t	 n.a.	 4.744417e-01
5	 3	 13	 unflanked	 rf	 2	 0.113300	 0.000000	 unflanked_rf_freq_2_amplitude_0.1133_rep_3_b_K.png	 K	 b	 t	 n.a.	 7.524643e-01
5	 3	 14	 unflanked	 rf	 4	 0.216700	 0.000000	 unflanked_rf_freq_4_amplitude_0.2167_rep_3_l_H.png	 H	 l	 l	 n.a.	 2.784561e-01
5	 3	 15	 unflanked	 rf	 3	 0.165000	 0.000000	 unflanked_rf_freq_3_amplitude_0.165_rep_6_b_N.png	 N	 b	 b	 n.a.	 5.621898e-01
5	 3	 16	 unflanked	 rf	 12	 0.268300	 0.000000	 unflanked_rf_freq_12_amplitude_0.2683_rep_9_l_K.png	 K	 l	 l	 n.a.	 2.788622e-01
5	 3	 17	 unflanked	 rf	 8	 0.061700	 0.000000	 unflanked_rf_freq_8_amplitude_0.0617_rep_5_t_K.png	 K	 t	 t	 n.a.	 6.980212e-01
5	 3	 18	 unflanked	 rf	 3	 0.320000	 0.000000	 unflanked_rf_freq_3_amplitude_0.32_rep_2_r_H.png	 H	 r	 r	 n.a.	 2.898936e-01
5	 3	 19	 unflanked	 rf	 8	 0.268300	 0.000000	 unflanked_rf_freq_8_amplitude_0.2683_rep_1_r_H.png	 H	 r	 r	 n.a.	 1.858311e-01
5	 3	 20	 unflanked	 rf	 4	 0.010000	 0.000000	 unflanked_rf_freq_4_amplitude_0.01_rep_1_r_D.png	 D	 r	 t	 n.a.	 9.246752e-01
5	 3	 21	 unflanked	 rf	 12	 0.320000	 0.000000	 unflanked_rf_freq_12_amplitude_0.32_rep_9_t_N.png	 N	 t	 t	 n.a.	 4.174968e-01
5	 3	 22	 unflanked	 rf	 2	 0.010000	 0.000000	 unflanked_rf_freq_2_amplitude_0.01_rep_7_l_H.png	 H	 l	 b	 n.a.	 8.718350e-01
5	 3	 23	 unflanked	 rf	 12	 0.010000	 0.000000	 unflanked_rf_freq_12_amplitude_0.01_rep_5_t_H.png	 H	 t	 t	 n.a.	 8.184966e-01
5	 3	 24	 unflanked	 rf	 8	 0.061700	 0.000000	 unflanked_rf_freq_8_amplitude_0.0617_rep_6_b_D.png	 D	 b	 t	 n.a.	 1.245697e+00
5	 3	 25	 unflanked	 rf	 2	 0.113300	 0.000000	 unflanked_rf_freq_2_amplitude_0.1133_rep_0_t_N.png	 N	 t	 r	 n.a.	 3.554387e-01
5	 3	 26	 unflanked	 rf	 2	 0.113300	 0.000000	 unflanked_rf_freq_2_amplitude_0.1133_rep_1_b_D.png	 D	 b	 l	 n.a.	 6.202165e-01
5	 3	 27	 unflanked	 rf	 4	 0.216700	 0.000000	 unflanked_rf_freq_4_amplitude_0.2167_rep_7_t_N.png	 N	 t	 t	 n.a.	 4.509971e-01
5	 3	 28	 unflanked	 rf	 4	 0.268300	 0.000000	 unflanked_rf_freq_4_amplitude_0.2683_rep_7_l_D.png	 D	 l	 l	 n.a.	 4.193578e-01
5	 3	 29	 unflanked	 rf	 5	 0.216700	 0.000000	 unflanked_rf_freq_5_amplitude_0.2167_rep_0_r_H.png	 H	 r	 r	 n.a.	 2.806149e-01
5	 3	 30	 unflanked	 rf	 5	 0.320000	 0.000000	 unflanked_rf_freq_5_amplitude_0.32_rep_6_r_H.png	 H	 r	 r	 n.a.	 2.234669e-01
5	 3	 31	 unflanked	 rf	 5	 0.061700	 0.000000	 unflanked_rf_freq_5_amplitude_0.0617_rep_1_b_H.png	 H	 b	 t	 n.a.	 5.825239e-01
5	 3	 32	 unflanked	 rf	 3	 0.165000	 0.000000	 unflanked_rf_freq_3_amplitude_0.165_rep_3_b_H.png	 H	 b	 b	 n.a.	 4.248839e-01
5	 3	 33	 unflanked	 rf	 12	 0.268300	 0.000000	 unflanked_rf_freq_12_amplitude_0.2683_rep_1_b_N.png	 N	 b	 b	 n.a.	 2.529030e-01
5	 3	 34	 unflanked	 rf	 8	 0.216700	 0.000000	 unflanked_rf_freq_8_amplitude_0.2167_rep_5_t_N.png	 N	 t	 t	 n.a.	 6.612172e-01
5	 3	 35	 unflanked	 rf	 3	 0.061700	 0.000000	 unflanked_rf_freq_3_amplitude_0.0617_rep_5_b_H.png	 H	 b	 b	 n.a.	 1.084552e+00
5	 3	 36	 unflanked	 rf	 8	 0.113300	 0.000000	 unflanked_rf_freq_8_amplitude_0.1133_rep_8_t_H.png	 H	 t	 t	 n.a.	 4.426709e-01
5	 3	 37	 unflanked	 rf	 2	 0.061700	 0.000000	 unflanked_rf_freq_2_amplitude_0.0617_rep_2_r_D.png	 D	 r	 r	 n.a.	 7.462437e-01
5	 3	 38	 unflanked	 rf	 2	 0.216700	 0.000000	 unflanked_rf_freq_2_amplitude_0.2167_rep_6_t_H.png	 H	 t	 t	 n.a.	 4.547957e-01
5	 3	 39	 unflanked	 rf	 3	 0.010000	 0.000000	 unflanked_rf_freq_3_amplitude_0.01_rep_5_t_K.png	 K	 t	 t	 n.a.	 5.633527e-01
5	 3	 40	 unflanked	 rf	 5	 0.320000	 0.000000	 unflanked_rf_freq_5_amplitude_0.32_rep_2_l_H.png	 H	 l	 l	 n.a.	 2.520191e-01
5	 3	 41	 unflanked	 rf	 5	 0.165000	 0.000000	 unflanked_rf_freq_5_amplitude_0.165_rep_7_t_K.png	 K	 t	 t	 n.a.	 3.684932e-01
5	 3	 42	 unflanked	 rf	 5	 0.113300	 0.000000	 unflanked_rf_freq_5_amplitude_0.1133_rep_6_l_H.png	 H	 l	 l	 n.a.	 4.537811e-01
5	 3	 43	 unflanked	 rf	 5	 0.010000	 0.000000	 unflanked_rf_freq_5_amplitude_0.01_rep_3_t_K.png	 K	 t	 b	 n.a.	 4.520136e-01
5	 3	 44	 unflanked	 rf	 4	 0.165000	 0.000000	 unflanked_rf_freq_4_amplitude_0.165_rep_0_r_K.png	 K	 r	 r	 n.a.	 3.337031e-01
5	 3	 45	 unflanked	 rf	 12	 0.268300	 0.000000	 unflanked_rf_freq_12_amplitude_0.2683_rep_3_l_K.png	 K	 l	 l	 n.a.	 2.179316e-01
