subject	 session	 trial	 flanked	 distortion	 freq	 amplitude	 spacing	 im_name	 targ_letter	 targ_pos	 response	 eyemovement	 RT
2	 2	 1	 unflanked	 bex	 16	 0.500000	 0.000000	 unflanked_bex_freq_16_amplitude_0.5_rep_6_r_H.png	 H	 r	 t	 n.a.	 7.066667e-01
2	 2	 2	 unflanked	 bex	 4	 1.000000	 0.000000	 unflanked_bex_freq_4_amplitude_1_rep_4_b_N.png	 N	 b	 l	 n.a.	 4.730819e-01
2	 2	 3	 unflanked	 bex	 8	 0.500000	 0.000000	 unflanked_bex_freq_8_amplitude_0.5_rep_7_l_K.png	 K	 l	 l	 n.a.	 4.956864e-01
2	 2	 4	 unflanked	 bex	 6	 2.000000	 0.000000	 unflanked_bex_freq_6_amplitude_2_rep_7_t_N.png	 N	 t	 t	 n.a.	 4.355095e-01
2	 2	 5	 unflanked	 bex	 32	 0.500000	 0.000000	 unflanked_bex_freq_32_amplitude_0.5_rep_2_r_D.png	 D	 r	 b	 n.a.	 4.568735e-01
2	 2	 6	 unflanked	 bex	 16	 2.000000	 0.000000	 unflanked_bex_freq_16_amplitude_2_rep_4_b_D.png	 D	 b	 b	 n.a.	 6.847980e-01
2	 2	 7	 unflanked	 bex	 32	 0.500000	 0.000000	 unflanked_bex_freq_32_amplitude_0.5_rep_3_t_N.png	 N	 t	 l	 n.a.	 3.284443e-01
2	 2	 8	 unflanked	 bex	 16	 3.000000	 0.000000	 unflanked_bex_freq_16_amplitude_3_rep_5_r_H.png	 H	 r	 r	 n.a.	 2.872179e-01
2	 2	 9	 unflanked	 bex	 8	 1.000000	 0.000000	 unflanked_bex_freq_8_amplitude_1_rep_5_b_K.png	 K	 b	 b	 n.a.	 4.023419e-01
2	 2	 10	 unflanked	 bex	 32	 0.500000	 0.000000	 unflanked_bex_freq_32_amplitude_0.5_rep_9_t_N.png	 N	 t	 t	 n.a.	 4.254019e-01
2	 2	 11	 unflanked	 bex	 6	 1.000000	 0.000000	 unflanked_bex_freq_6_amplitude_1_rep_8_r_K.png	 K	 r	 r	 n.a.	 5.964491e-01
2	 2	 12	 unflanked	 bex	 6	 2.500000	 0.000000	 unflanked_bex_freq_6_amplitude_2.5_rep_3_b_K.png	 K	 b	 b	 n.a.	 3.736493e-01
2	 2	 13	 unflanked	 bex	 8	 3.000000	 0.000000	 unflanked_bex_freq_8_amplitude_3_rep_3_l_H.png	 H	 l	 l	 n.a.	 2.671033e-01
2	 2	 14	 unflanked	 bex	 6	 1.500000	 0.000000	 unflanked_bex_freq_6_amplitude_1.5_rep_9_r_K.png	 K	 r	 r	 n.a.	 3.142827e-01
2	 2	 15	 unflanked	 bex	 2	 5.000000	 0.000000	 unflanked_bex_freq_2_amplitude_5_rep_3_l_N.png	 N	 l	 l	 n.a.	 2.603943e-01
2	 2	 16	 unflanked	 bex	 4	 2.500000	 0.000000	 unflanked_bex_freq_4_amplitude_2.5_rep_8_b_K.png	 K	 b	 t	 n.a.	 5.734281e-01
2	 2	 17	 unflanked	 bex	 2	 0.500000	 0.000000	 unflanked_bex_freq_2_amplitude_0.5_rep_5_t_N.png	 N	 t	 l	 n.a.	 4.148740e-01
2	 2	 18	 unflanked	 bex	 2	 1.500000	 0.000000	 unflanked_bex_freq_2_amplitude_1.5_rep_6_t_H.png	 H	 t	 r	 n.a.	 3.088262e-01
2	 2	 19	 unflanked	 bex	 16	 1.000000	 0.000000	 unflanked_bex_freq_16_amplitude_1_rep_6_t_D.png	 D	 t	 r	 n.a.	 6.713167e-01
2	 2	 20	 unflanked	 bex	 2	 2.000000	 0.000000	 unflanked_bex_freq_2_amplitude_2_rep_6_b_N.png	 N	 b	 b	 n.a.	 4.627246e-01
2	 2	 21	 unflanked	 bex	 32	 2.000000	 0.000000	 unflanked_bex_freq_32_amplitude_2_rep_1_r_K.png	 K	 r	 r	 n.a.	 4.562212e-01
2	 2	 22	 unflanked	 bex	 6	 2.500000	 0.000000	 unflanked_bex_freq_6_amplitude_2.5_rep_1_b_H.png	 H	 b	 b	 n.a.	 3.186796e-01
2	 2	 23	 unflanked	 bex	 32	 1.500000	 0.000000	 unflanked_bex_freq_32_amplitude_1.5_rep_1_l_K.png	 K	 l	 l	 n.a.	 5.720396e-01
2	 2	 24	 unflanked	 bex	 4	 1.500000	 0.000000	 unflanked_bex_freq_4_amplitude_1.5_rep_5_r_K.png	 K	 r	 r	 n.a.	 3.113384e-01
2	 2	 25	 unflanked	 bex	 2	 5.000000	 0.000000	 unflanked_bex_freq_2_amplitude_5_rep_5_r_K.png	 K	 r	 r	 n.a.	 3.051992e-01
2	 2	 26	 unflanked	 bex	 16	 1.000000	 0.000000	 unflanked_bex_freq_16_amplitude_1_rep_3_r_K.png	 K	 r	 l	 n.a.	 7.818585e-01
2	 2	 27	 unflanked	 bex	 4	 5.000000	 0.000000	 unflanked_bex_freq_4_amplitude_5_rep_3_t_N.png	 N	 t	 t	 n.a.	 4.026245e-01
2	 2	 28	 unflanked	 bex	 8	 1.500000	 0.000000	 unflanked_bex_freq_8_amplitude_1.5_rep_8_l_D.png	 D	 l	 l	 n.a.	 4.268915e-01
2	 2	 29	 unflanked	 bex	 6	 1.500000	 0.000000	 unflanked_bex_freq_6_amplitude_1.5_rep_8_l_H.png	 H	 l	 l	 n.a.	 3.236622e-01
2	 2	 30	 unflanked	 bex	 8	 5.000000	 0.000000	 unflanked_bex_freq_8_amplitude_5_rep_2_b_N.png	 N	 b	 b	 n.a.	 2.815491e-01
2	 2	 31	 unflanked	 bex	 32	 0.500000	 0.000000	 unflanked_bex_freq_32_amplitude_0.5_rep_0_b_H.png	 H	 b	 r	 n.a.	 3.133460e-01
2	 2	 32	 unflanked	 bex	 2	 0.500000	 0.000000	 unflanked_bex_freq_2_amplitude_0.5_rep_7_r_K.png	 K	 r	 t	 n.a.	 6.895863e-01
2	 2	 33	 unflanked	 bex	 4	 3.000000	 0.000000	 unflanked_bex_freq_4_amplitude_3_rep_8_l_N.png	 N	 l	 l	 n.a.	 3.161095e-01
2	 2	 34	 unflanked	 bex	 6	 3.000000	 0.000000	 unflanked_bex_freq_6_amplitude_3_rep_1_t_H.png	 H	 t	 t	 n.a.	 6.081331e-01
2	 2	 35	 unflanked	 bex	 4	 2.000000	 0.000000	 unflanked_bex_freq_4_amplitude_2_rep_5_t_H.png	 H	 t	 r	 n.a.	 4.114157e-01
2	 2	 36	 unflanked	 bex	 2	 1.000000	 0.000000	 unflanked_bex_freq_2_amplitude_1_rep_0_r_D.png	 D	 r	 r	 n.a.	 3.885083e-01
2	 2	 37	 unflanked	 bex	 6	 5.000000	 0.000000	 unflanked_bex_freq_6_amplitude_5_rep_9_t_H.png	 H	 t	 t	 n.a.	 4.093536e-01
