subject	 session	 trial	 flanked	 distortion	 freq	 amplitude	 spacing	 im_name	 targ_letter	 targ_pos	 response	 eyemovement	 RT
2	 2	 1	 flanked	 bex	 4	 3.000000	 2.000000	 flanked_bex_freq_4_amplitude_3_rep_3_r_D_2.0.png	 D	 r	 t	 n.a.	 6.835983e-01
2	 2	 2	 flanked	 bex	 2	 3.000000	 2.000000	 flanked_bex_freq_2_amplitude_3_rep_8_b_D_2.0.png	 D	 b	 b	 n.a.	 3.135365e-01
2	 2	 3	 flanked	 bex	 32	 1.500000	 2.000000	 flanked_bex_freq_32_amplitude_1.5_rep_7_t_H_2.0.png	 H	 t	 l	 n.a.	 3.163388e-01
2	 2	 4	 flanked	 bex	 2	 3.000000	 2.000000	 flanked_bex_freq_2_amplitude_3_rep_6_b_N_2.0.png	 N	 b	 r	 n.a.	 2.061778e-01
2	 2	 5	 flanked	 bex	 2	 0.500000	 2.000000	 flanked_bex_freq_2_amplitude_0.5_rep_4_b_H_2.0.png	 H	 b	 b	 n.a.	 5.428402e-01
2	 2	 6	 flanked	 bex	 4	 1.000000	 2.000000	 flanked_bex_freq_4_amplitude_1_rep_0_b_D_2.0.png	 D	 b	 l	 n.a.	 5.666427e-01
2	 2	 7	 flanked	 bex	 32	 2.000000	 2.000000	 flanked_bex_freq_32_amplitude_2_rep_2_b_N_2.0.png	 N	 b	 t	 n.a.	 4.797630e-01
2	 2	 8	 flanked	 bex	 32	 1.500000	 2.000000	 flanked_bex_freq_32_amplitude_1.5_rep_4_b_H_2.0.png	 H	 b	 l	 n.a.	 4.201273e-01
2	 2	 9	 flanked	 bex	 6	 0.500000	 2.000000	 flanked_bex_freq_6_amplitude_0.5_rep_6_r_K_2.0.png	 K	 r	 r	 n.a.	 3.302480e-01
2	 2	 10	 flanked	 bex	 6	 2.500000	 2.000000	 flanked_bex_freq_6_amplitude_2.5_rep_4_t_K_2.0.png	 K	 t	 l	 n.a.	 6.271973e-01
2	 2	 11	 flanked	 bex	 16	 3.000000	 2.000000	 flanked_bex_freq_16_amplitude_3_rep_3_r_N_2.0.png	 N	 r	 t	 n.a.	 6.480483e-01
2	 2	 12	 flanked	 bex	 6	 1.000000	 2.000000	 flanked_bex_freq_6_amplitude_1_rep_2_l_H_2.0.png	 H	 l	 b	 n.a.	 4.468413e-01
2	 2	 13	 flanked	 bex	 4	 0.500000	 2.000000	 flanked_bex_freq_4_amplitude_0.5_rep_5_r_K_2.0.png	 K	 r	 l	 n.a.	 1.886820e-01
2	 2	 14	 flanked	 bex	 32	 1.500000	 2.000000	 flanked_bex_freq_32_amplitude_1.5_rep_8_l_D_2.0.png	 D	 l	 b	 n.a.	 4.561269e-01
2	 2	 15	 flanked	 bex	 8	 3.000000	 2.000000	 flanked_bex_freq_8_amplitude_3_rep_4_r_D_2.0.png	 D	 r	 r	 n.a.	 3.025952e-01
2	 2	 16	 flanked	 bex	 4	 2.000000	 2.000000	 flanked_bex_freq_4_amplitude_2_rep_1_t_D_2.0.png	 D	 t	 l	 n.a.	 5.127416e-01
2	 2	 17	 flanked	 bex	 16	 1.500000	 2.000000	 flanked_bex_freq_16_amplitude_1.5_rep_0_b_K_2.0.png	 K	 b	 t	 n.a.	 4.879296e-01
2	 2	 18	 flanked	 bex	 4	 2.500000	 2.000000	 flanked_bex_freq_4_amplitude_2.5_rep_0_t_K_2.0.png	 K	 t	 b	 n.a.	 3.892429e-01
2	 2	 19	 flanked	 bex	 32	 2.000000	 2.000000	 flanked_bex_freq_32_amplitude_2_rep_8_l_N_2.0.png	 N	 l	 l	 n.a.	 6.892913e-01
2	 2	 20	 flanked	 bex	 32	 2.000000	 2.000000	 flanked_bex_freq_32_amplitude_2_rep_9_l_N_2.0.png	 N	 l	 t	 n.a.	 7.562512e-01
2	 2	 21	 flanked	 bex	 16	 2.500000	 2.000000	 flanked_bex_freq_16_amplitude_2.5_rep_4_t_H_2.0.png	 H	 t	 b	 n.a.	 3.406214e-01
2	 2	 22	 flanked	 bex	 8	 3.000000	 2.000000	 flanked_bex_freq_8_amplitude_3_rep_5_t_H_2.0.png	 H	 t	 l	 n.a.	 6.275251e-01
2	 2	 23	 flanked	 bex	 6	 1.000000	 2.000000	 flanked_bex_freq_6_amplitude_1_rep_6_b_K_2.0.png	 K	 b	 b	 n.a.	 3.925601e-01
2	 2	 24	 flanked	 bex	 6	 1.500000	 2.000000	 flanked_bex_freq_6_amplitude_1.5_rep_6_b_N_2.0.png	 N	 b	 b	 n.a.	 4.066983e-01
2	 2	 25	 flanked	 bex	 8	 0.500000	 2.000000	 flanked_bex_freq_8_amplitude_0.5_rep_9_t_D_2.0.png	 D	 t	 l	 n.a.	 5.482529e-01
