subject	 session	 trial	 flanked	 distortion	 freq	 amplitude	 spacing	 im_name	 targ_letter	 targ_pos	 response	 eyemovement	 RT
7	 1	 1	 flanked	 bex	 4	 7.000000	 2.000000	 flanked_bex_freq_4_amplitude_7_rep_9_r_N_2.0.png	 N	 r	 r	 n.a.	 6.456127e-01
7	 1	 2	 flanked	 bex	 4	 1.000000	 2.000000	 flanked_bex_freq_4_amplitude_1_rep_4_r_D_2.0.png	 D	 r	 l	 n.a.	 6.705030e-01
7	 1	 3	 flanked	 bex	 4	 1.000000	 2.000000	 flanked_bex_freq_4_amplitude_1_rep_2_l_D_2.0.png	 D	 l	 b	 n.a.	 5.373314e-01
7	 1	 4	 flanked	 bex	 4	 3.000000	 2.000000	 flanked_bex_freq_4_amplitude_3_rep_0_l_N_2.0.png	 N	 l	 t	 n.a.	 5.473483e-01
7	 1	 5	 flanked	 bex	 4	 3.000000	 2.000000	 flanked_bex_freq_4_amplitude_3_rep_6_b_N_2.0.png	 N	 b	 b	 n.a.	 4.874708e-01
7	 1	 6	 flanked	 bex	 4	 3.000000	 2.000000	 flanked_bex_freq_4_amplitude_3_rep_2_l_K_2.0.png	 K	 l	 t	 n.a.	 6.258396e-01
7	 1	 7	 flanked	 bex	 4	 7.000000	 2.000000	 flanked_bex_freq_4_amplitude_7_rep_0_b_K_2.0.png	 K	 b	 b	 n.a.	 5.886100e-01
7	 1	 8	 flanked	 bex	 4	 1.000000	 2.000000	 flanked_bex_freq_4_amplitude_1_rep_8_t_K_2.0.png	 K	 t	 l	 n.a.	 6.252181e-01
7	 1	 9	 flanked	 bex	 4	 3.000000	 2.000000	 flanked_bex_freq_4_amplitude_3_rep_8_r_N_2.0.png	 N	 r	 b	 n.a.	 6.331891e-01
7	 1	 10	 flanked	 bex	 4	 3.000000	 2.000000	 flanked_bex_freq_4_amplitude_3_rep_1_l_D_2.0.png	 D	 l	 t	 n.a.	 6.153252e-01
7	 1	 11	 flanked	 bex	 4	 5.000000	 2.000000	 flanked_bex_freq_4_amplitude_5_rep_7_t_H_2.0.png	 H	 t	 t	 n.a.	 8.311091e-01
7	 1	 12	 flanked	 bex	 4	 6.000000	 2.000000	 flanked_bex_freq_4_amplitude_6_rep_6_l_D_2.0.png	 D	 l	 b	 n.a.	 1.062766e+00
7	 1	 13	 flanked	 bex	 4	 1.000000	 2.000000	 flanked_bex_freq_4_amplitude_1_rep_5_b_N_2.0.png	 N	 b	 l	 n.a.	 7.154443e-01
7	 1	 14	 flanked	 bex	 4	 1.000000	 2.000000	 flanked_bex_freq_4_amplitude_1_rep_6_b_K_2.0.png	 K	 b	 r	 n.a.	 5.143548e-01
7	 1	 15	 flanked	 bex	 4	 4.000000	 2.000000	 flanked_bex_freq_4_amplitude_4_rep_2_t_H_2.0.png	 H	 t	 t	 n.a.	 6.128557e-01
7	 1	 16	 flanked	 bex	 4	 5.000000	 2.000000	 flanked_bex_freq_4_amplitude_5_rep_2_b_H_2.0.png	 H	 b	 t	 n.a.	 1.143895e+00
7	 1	 17	 flanked	 bex	 4	 7.000000	 2.000000	 flanked_bex_freq_4_amplitude_7_rep_6_l_N_2.0.png	 N	 l	 l	 n.a.	 5.776520e-01
7	 1	 18	 flanked	 bex	 4	 2.000000	 2.000000	 flanked_bex_freq_4_amplitude_2_rep_8_b_H_2.0.png	 H	 b	 t	 n.a.	 6.017842e-01
7	 1	 19	 flanked	 bex	 4	 1.000000	 2.000000	 flanked_bex_freq_4_amplitude_1_rep_0_l_H_2.0.png	 H	 l	 t	 n.a.	 6.245498e-01
7	 1	 20	 flanked	 bex	 4	 4.000000	 2.000000	 flanked_bex_freq_4_amplitude_4_rep_1_l_N_2.0.png	 N	 l	 b	 n.a.	 6.975785e-01
7	 1	 21	 flanked	 bex	 4	 7.000000	 2.000000	 flanked_bex_freq_4_amplitude_7_rep_0_b_K_2.0.png	 K	 b	 t	 n.a.	 6.161244e-01
7	 1	 22	 flanked	 bex	 4	 6.000000	 2.000000	 flanked_bex_freq_4_amplitude_6_rep_8_r_D_2.0.png	 D	 r	 r	 n.a.	 8.630850e-01
7	 1	 23	 flanked	 bex	 4	 2.000000	 2.000000	 flanked_bex_freq_4_amplitude_2_rep_5_r_N_2.0.png	 N	 r	 r	 n.a.	 7.099526e-01
7	 1	 24	 flanked	 bex	 4	 2.000000	 2.000000	 flanked_bex_freq_4_amplitude_2_rep_4_b_K_2.0.png	 K	 b	 r	 n.a.	 6.880667e-01
