subject	 session	 trial	 flanked	 distortion	 freq	 amplitude	 spacing	 im_name	 targ_letter	 targ_pos	 response	 eyemovement	 RT
7	 2	 1	 flanked	 rf	 4	 0.425000	 2.000000	 flanked_rf_freq_4_amplitude_0.425_rep_3_b_H_2.0.png	 H	 b	 b	 n.a.	 4.853037e-01
7	 2	 2	 flanked	 rf	 4	 0.425000	 2.000000	 flanked_rf_freq_4_amplitude_0.425_rep_8_r_K_2.0.png	 K	 r	 r	 n.a.	 4.537912e-01
7	 2	 3	 flanked	 rf	 4	 0.425000	 2.000000	 flanked_rf_freq_4_amplitude_0.425_rep_6_r_K_2.0.png	 K	 r	 r	 n.a.	 4.096190e-01
7	 2	 4	 flanked	 rf	 4	 0.050000	 2.000000	 flanked_rf_freq_4_amplitude_0.05_rep_4_r_K_2.0.png	 K	 r	 b	 n.a.	 8.349813e-01
7	 2	 5	 flanked	 rf	 4	 0.125000	 2.000000	 flanked_rf_freq_4_amplitude_0.125_rep_0_r_N_2.0.png	 N	 r	 b	 n.a.	 8.678184e-01
7	 2	 6	 flanked	 rf	 4	 0.050000	 2.000000	 flanked_rf_freq_4_amplitude_0.05_rep_6_b_N_2.0.png	 N	 b	 l	 n.a.	 9.986486e-01
7	 2	 7	 flanked	 rf	 4	 0.350000	 2.000000	 flanked_rf_freq_4_amplitude_0.35_rep_4_r_H_2.0.png	 H	 r	 r	 n.a.	 5.065887e-01
7	 2	 8	 flanked	 rf	 4	 0.125000	 2.000000	 flanked_rf_freq_4_amplitude_0.125_rep_2_l_N_2.0.png	 N	 l	 r	 n.a.	 7.456375e-01
7	 2	 9	 flanked	 rf	 4	 0.050000	 2.000000	 flanked_rf_freq_4_amplitude_0.05_rep_5_r_H_2.0.png	 H	 r	 b	 n.a.	 6.147888e-01
7	 2	 10	 flanked	 rf	 4	 0.275000	 2.000000	 flanked_rf_freq_4_amplitude_0.275_rep_1_l_N_2.0.png	 N	 l	 r	 n.a.	 7.126523e-01
7	 2	 11	 flanked	 rf	 4	 0.350000	 2.000000	 flanked_rf_freq_4_amplitude_0.35_rep_0_r_N_2.0.png	 N	 r	 r	 n.a.	 4.786136e-01
7	 2	 12	 flanked	 rf	 4	 0.125000	 2.000000	 flanked_rf_freq_4_amplitude_0.125_rep_6_t_D_2.0.png	 D	 t	 l	 n.a.	 5.983133e-01
7	 2	 13	 flanked	 rf	 4	 0.200000	 2.000000	 flanked_rf_freq_4_amplitude_0.2_rep_6_b_H_2.0.png	 H	 b	 r	 n.a.	 8.628096e-01
7	 2	 14	 flanked	 rf	 4	 0.425000	 2.000000	 flanked_rf_freq_4_amplitude_0.425_rep_0_l_N_2.0.png	 N	 l	 l	 n.a.	 5.263516e-01
7	 2	 15	 flanked	 rf	 4	 0.050000	 2.000000	 flanked_rf_freq_4_amplitude_0.05_rep_2_r_H_2.0.png	 H	 r	 b	 n.a.	 5.742615e-01
7	 2	 16	 flanked	 rf	 4	 0.425000	 2.000000	 flanked_rf_freq_4_amplitude_0.425_rep_4_t_D_2.0.png	 D	 t	 t	 n.a.	 3.502862e-01
7	 2	 17	 flanked	 rf	 4	 0.125000	 2.000000	 flanked_rf_freq_4_amplitude_0.125_rep_5_r_D_2.0.png	 D	 r	 r	 n.a.	 6.565658e-01
7	 2	 18	 flanked	 rf	 4	 0.350000	 2.000000	 flanked_rf_freq_4_amplitude_0.35_rep_4_r_H_2.0.png	 H	 r	 r	 n.a.	 4.710681e-01
7	 2	 19	 flanked	 rf	 4	 0.500000	 2.000000	 flanked_rf_freq_4_amplitude_0.5_rep_5_l_N_2.0.png	 N	 l	 l	 n.a.	 3.902169e-01
7	 2	 20	 flanked	 rf	 4	 0.350000	 2.000000	 flanked_rf_freq_4_amplitude_0.35_rep_2_r_D_2.0.png	 D	 r	 r	 n.a.	 4.152369e-01
7	 2	 21	 flanked	 rf	 4	 0.500000	 2.000000	 flanked_rf_freq_4_amplitude_0.5_rep_9_b_H_2.0.png	 H	 b	 b	 n.a.	 4.509209e-01
7	 2	 22	 flanked	 rf	 4	 0.125000	 2.000000	 flanked_rf_freq_4_amplitude_0.125_rep_1_r_D_2.0.png	 D	 r	 r	 n.a.	 4.667571e-01
7	 2	 23	 flanked	 rf	 4	 0.050000	 2.000000	 flanked_rf_freq_4_amplitude_0.05_rep_0_l_D_2.0.png	 D	 l	 b	 n.a.	 5.088128e-01
