subject	 session	 trial	 flanked	 distortion	 freq	 amplitude	 spacing	 im_name	 targ_letter	 targ_pos	 response	 eyemovement	 RT
2	 2	 1	 flanked	 rf	 4	 0.025000	 2.000000	 flanked_rf_freq_4_amplitude_0.025_rep_5_t_N_2.0_ampflank_0.425.png	 N	 t	 r	 n.a.	 8.245005e-01
2	 2	 2	 flanked	 rf	 4	 0.275000	 2.000000	 flanked_rf_freq_4_amplitude_0.275_rep_6_b_N_2.0_ampflank_0.425.png	 N	 b	 r	 n.a.	 6.660258e-01
2	 2	 3	 flanked	 rf	 4	 0.275000	 2.000000	 flanked_rf_freq_4_amplitude_0.275_rep_0_t_K_2.0_ampflank_0.425.png	 K	 t	 t	 n.a.	 5.648255e-01
2	 2	 4	 flanked	 rf	 4	 0.125000	 2.000000	 flanked_rf_freq_4_amplitude_0.125_rep_6_l_D_2.0_ampflank_0.425.png	 D	 l	 b	 n.a.	 4.099835e-01
2	 2	 5	 flanked	 rf	 4	 0.350000	 2.000000	 flanked_rf_freq_4_amplitude_0.35_rep_7_l_D_2.0_ampflank_0.425.png	 D	 l	 l	 n.a.	 3.898419e-01
2	 2	 6	 flanked	 rf	 4	 0.025000	 2.000000	 flanked_rf_freq_4_amplitude_0.025_rep_6_t_D_2.0_ampflank_0.425.png	 D	 t	 t	 n.a.	 3.521720e-01
2	 2	 7	 flanked	 rf	 4	 0.275000	 2.000000	 flanked_rf_freq_4_amplitude_0.275_rep_5_r_N_2.0_ampflank_0.425.png	 N	 r	 t	 n.a.	 4.081296e-01
2	 2	 8	 flanked	 rf	 4	 0.350000	 2.000000	 flanked_rf_freq_4_amplitude_0.35_rep_9_r_N_2.0_ampflank_0.425.png	 N	 r	 r	 n.a.	 4.604014e-01
2	 2	 9	 flanked	 rf	 4	 0.125000	 2.000000	 flanked_rf_freq_4_amplitude_0.125_rep_5_l_H_2.0_ampflank_0.425.png	 H	 l	 l	 n.a.	 4.352605e-01
2	 2	 10	 flanked	 rf	 4	 0.425000	 2.000000	 flanked_rf_freq_4_amplitude_0.425_rep_1_b_D_2.0_ampflank_0.425.png	 D	 b	 b	 n.a.	 2.348544e-01
2	 2	 11	 flanked	 rf	 4	 0.425000	 2.000000	 flanked_rf_freq_4_amplitude_0.425_rep_9_r_K_2.0_ampflank_0.425.png	 K	 r	 t	 n.a.	 2.943303e-01
2	 2	 12	 flanked	 rf	 4	 0.050000	 2.000000	 flanked_rf_freq_4_amplitude_0.05_rep_7_r_H_2.0_ampflank_0.425.png	 H	 r	 b	 n.a.	 5.162112e-01
2	 2	 13	 flanked	 rf	 4	 0.050000	 2.000000	 flanked_rf_freq_4_amplitude_0.05_rep_9_b_K_2.0_ampflank_0.425.png	 K	 b	 t	 n.a.	 4.393883e-01
2	 2	 14	 flanked	 rf	 4	 0.050000	 2.000000	 flanked_rf_freq_4_amplitude_0.05_rep_9_b_K_2.0_ampflank_0.425.png	 K	 b	 l	 n.a.	 2.080110e-01
2	 2	 15	 flanked	 rf	 4	 0.425000	 2.000000	 flanked_rf_freq_4_amplitude_0.425_rep_2_b_K_2.0_ampflank_0.425.png	 K	 b	 t	 n.a.	 7.785396e-01
2	 2	 16	 flanked	 rf	 4	 0.350000	 2.000000	 flanked_rf_freq_4_amplitude_0.35_rep_7_l_D_2.0_ampflank_0.425.png	 D	 l	 b	 n.a.	 3.935662e-01
