subject	 session	 trial	 flanked	 distortion	 freq	 amplitude	 spacing	 im_name	 targ_letter	 targ_pos	 response	 eyemovement	 RT
5	 6	 1	 flanked	 rf	 3	 0.010000	 2.000000	 flanked_rf_freq_3_amplitude_0.01_rep_4_r_D_2.0.png	 D	 r	 r	 n.a.	 6.208137e-01
5	 6	 2	 flanked	 rf	 2	 0.010000	 2.000000	 flanked_rf_freq_2_amplitude_0.01_rep_9_b_K_2.0.png	 K	 b	 r	 n.a.	 6.198791e-01
5	 6	 3	 flanked	 rf	 8	 0.216700	 2.000000	 flanked_rf_freq_8_amplitude_0.2167_rep_8_b_K_2.0.png	 K	 b	 b	 n.a.	 7.009179e-01
5	 6	 4	 flanked	 rf	 2	 0.010000	 2.000000	 flanked_rf_freq_2_amplitude_0.01_rep_7_r_K_2.0.png	 K	 r	 b	 n.a.	 6.456517e-01
5	 6	 5	 flanked	 rf	 2	 0.165000	 2.000000	 flanked_rf_freq_2_amplitude_0.165_rep_1_r_H_2.0.png	 H	 r	 t	 n.a.	 9.833096e-01
5	 6	 6	 flanked	 rf	 8	 0.268300	 2.000000	 flanked_rf_freq_8_amplitude_0.2683_rep_3_b_K_2.0.png	 K	 b	 b	 n.a.	 3.974411e-01
5	 6	 7	 flanked	 rf	 8	 0.216700	 2.000000	 flanked_rf_freq_8_amplitude_0.2167_rep_5_l_H_2.0.png	 H	 l	 l	 n.a.	 3.799982e-01
5	 6	 8	 flanked	 rf	 3	 0.113300	 2.000000	 flanked_rf_freq_3_amplitude_0.1133_rep_7_r_D_2.0.png	 D	 r	 r	 n.a.	 4.472537e-01
5	 6	 9	 flanked	 rf	 4	 0.007500	 2.000000	 flanked_rf_freq_4_amplitude_0.0075_rep_5_l_K_2.0.png	 K	 l	 r	 n.a.	 5.726001e-01
5	 6	 10	 flanked	 rf	 8	 0.010000	 2.000000	 flanked_rf_freq_8_amplitude_0.01_rep_4_r_H_2.0.png	 H	 r	 b	 n.a.	 5.044329e-01
5	 6	 11	 flanked	 rf	 12	 0.113300	 2.000000	 flanked_rf_freq_12_amplitude_0.1133_rep_1_b_N_2.0.png	 N	 b	 b	 n.a.	 5.116446e-01
5	 6	 12	 flanked	 rf	 3	 0.165000	 2.000000	 flanked_rf_freq_3_amplitude_0.165_rep_3_l_N_2.0.png	 N	 l	 l	 n.a.	 6.456773e-01
5	 6	 13	 flanked	 rf	 2	 0.113300	 2.000000	 flanked_rf_freq_2_amplitude_0.1133_rep_6_b_N_2.0.png	 N	 b	 r	 n.a.	 3.452566e-01
5	 6	 14	 flanked	 rf	 8	 0.216700	 2.000000	 flanked_rf_freq_8_amplitude_0.2167_rep_9_r_D_2.0.png	 D	 r	 r	 n.a.	 3.302823e-01
5	 6	 15	 flanked	 rf	 5	 0.010000	 2.000000	 flanked_rf_freq_5_amplitude_0.01_rep_5_r_D_2.0.png	 D	 r	 r	 n.a.	 6.658372e-01
5	 6	 16	 flanked	 rf	 2	 0.268300	 2.000000	 flanked_rf_freq_2_amplitude_0.2683_rep_2_b_N_2.0.png	 N	 b	 r	 n.a.	 4.583996e-01
5	 6	 17	 flanked	 rf	 5	 0.216700	 2.000000	 flanked_rf_freq_5_amplitude_0.2167_rep_1_t_H_2.0.png	 H	 t	 b	 n.a.	 4.805042e-01
