subject	 session	 trial	 flanked	 distortion	 freq	 amplitude	 spacing	 im_name	 targ_letter	 targ_pos	 response	 eyemovement	 RT
5	 1	 1	 flanked	 bex	 4	 2.000000	 2.000000	 flanked_bex_freq_4_amplitude_2_rep_7_l_H_2.0.png	 H	 l	 l	 n.a.	 6.929897e-01
5	 1	 2	 flanked	 bex	 4	 2.000000	 2.000000	 flanked_bex_freq_4_amplitude_2_rep_2_b_N_2.0.png	 N	 b	 t	 n.a.	 8.002926e-01
5	 1	 3	 flanked	 bex	 4	 6.000000	 2.000000	 flanked_bex_freq_4_amplitude_6_rep_4_l_K_2.0.png	 K	 l	 b	 n.a.	 7.053655e-01
5	 1	 4	 flanked	 bex	 4	 4.000000	 2.000000	 flanked_bex_freq_4_amplitude_4_rep_3_t_H_2.0.png	 H	 t	 b	 n.a.	 1.314725e+00
5	 1	 5	 flanked	 bex	 4	 4.000000	 2.000000	 flanked_bex_freq_4_amplitude_4_rep_7_l_D_2.0.png	 D	 l	 l	 n.a.	 5.194927e-01
5	 1	 6	 flanked	 bex	 4	 5.000000	 2.000000	 flanked_bex_freq_4_amplitude_5_rep_5_r_D_2.0.png	 D	 r	 r	 n.a.	 5.808369e-01
5	 1	 7	 flanked	 bex	 4	 3.000000	 2.000000	 flanked_bex_freq_4_amplitude_3_rep_3_l_N_2.0.png	 N	 l	 t	 n.a.	 7.465908e-01
5	 1	 8	 flanked	 bex	 4	 6.000000	 2.000000	 flanked_bex_freq_4_amplitude_6_rep_7_b_N_2.0.png	 N	 b	 l	 n.a.	 7.643398e-01
5	 1	 9	 flanked	 bex	 4	 4.000000	 2.000000	 flanked_bex_freq_4_amplitude_4_rep_9_b_N_2.0.png	 N	 b	 b	 n.a.	 6.547425e-01
5	 1	 10	 flanked	 bex	 4	 4.000000	 2.000000	 flanked_bex_freq_4_amplitude_4_rep_0_b_H_2.0.png	 H	 b	 l	 n.a.	 8.459914e-01
5	 1	 11	 flanked	 bex	 4	 1.000000	 2.000000	 flanked_bex_freq_4_amplitude_1_rep_5_b_N_2.0.png	 N	 b	 r	 n.a.	 7.927528e-01
5	 1	 12	 flanked	 bex	 4	 5.000000	 2.000000	 flanked_bex_freq_4_amplitude_5_rep_9_b_D_2.0.png	 D	 b	 l	 n.a.	 8.684792e-01
5	 1	 13	 flanked	 bex	 4	 5.000000	 2.000000	 flanked_bex_freq_4_amplitude_5_rep_0_r_D_2.0.png	 D	 r	 r	 n.a.	 3.943932e-01
5	 1	 14	 flanked	 bex	 4	 5.000000	 2.000000	 flanked_bex_freq_4_amplitude_5_rep_4_t_N_2.0.png	 N	 t	 t	 n.a.	 1.147419e+00
5	 1	 15	 flanked	 bex	 4	 3.000000	 2.000000	 flanked_bex_freq_4_amplitude_3_rep_2_l_K_2.0.png	 K	 l	 l	 n.a.	 4.921448e-01
5	 1	 16	 flanked	 bex	 4	 4.000000	 2.000000	 flanked_bex_freq_4_amplitude_4_rep_4_l_N_2.0.png	 N	 l	 l	 n.a.	 5.441811e-01
5	 1	 17	 flanked	 bex	 4	 7.000000	 2.000000	 flanked_bex_freq_4_amplitude_7_rep_1_b_K_2.0.png	 K	 b	 b	 n.a.	 9.983067e-01
5	 1	 18	 flanked	 bex	 4	 1.000000	 2.000000	 flanked_bex_freq_4_amplitude_1_rep_3_b_K_2.0.png	 K	 b	 r	 n.a.	 7.526874e-01
5	 1	 19	 flanked	 bex	 4	 4.000000	 2.000000	 flanked_bex_freq_4_amplitude_4_rep_1_l_N_2.0.png	 N	 l	 l	 n.a.	 9.884010e-01
5	 1	 20	 flanked	 bex	 4	 2.000000	 2.000000	 flanked_bex_freq_4_amplitude_2_rep_2_b_N_2.0.png	 N	 b	 r	 n.a.	 6.725551e-01
5	 1	 21	 flanked	 bex	 4	 1.000000	 2.000000	 flanked_bex_freq_4_amplitude_1_rep_3_b_K_2.0.png	 K	 b	 t	 n.a.	 8.853343e-01
5	 1	 22	 flanked	 bex	 4	 6.000000	 2.000000	 flanked_bex_freq_4_amplitude_6_rep_3_b_D_2.0.png	 D	 b	 b	 n.a.	 6.422225e-01
5	 1	 23	 flanked	 bex	 4	 3.000000	 2.000000	 flanked_bex_freq_4_amplitude_3_rep_4_t_H_2.0.png	 H	 t	 t	 n.a.	 7.361970e-01
5	 1	 24	 flanked	 bex	 4	 3.000000	 2.000000	 flanked_bex_freq_4_amplitude_3_rep_6_b_N_2.0.png	 N	 b	 r	 n.a.	 7.876791e-01
5	 1	 25	 flanked	 bex	 4	 7.000000	 2.000000	 flanked_bex_freq_4_amplitude_7_rep_5_b_D_2.0.png	 D	 b	 b	 n.a.	 5.520884e-01
5	 1	 26	 flanked	 bex	 4	 4.000000	 2.000000	 flanked_bex_freq_4_amplitude_4_rep_5_t_H_2.0.png	 H	 t	 b	 n.a.	 1.024014e+00
5	 1	 27	 flanked	 bex	 4	 1.000000	 2.000000	 flanked_bex_freq_4_amplitude_1_rep_1_b_K_2.0.png	 K	 b	 t	 n.a.	 8.949461e-01
5	 1	 28	 flanked	 bex	 4	 6.000000	 2.000000	 flanked_bex_freq_4_amplitude_6_rep_0_b_K_2.0.png	 K	 b	 b	 n.a.	 1.236702e+00
5	 1	 29	 flanked	 bex	 4	 7.000000	 2.000000	 flanked_bex_freq_4_amplitude_7_rep_8_b_K_2.0.png	 K	 b	 b	 n.a.	 1.243191e+00
5	 1	 30	 flanked	 bex	 4	 4.000000	 2.000000	 flanked_bex_freq_4_amplitude_4_rep_5_t_H_2.0.png	 H	 t	 b	 n.a.	 1.173160e+00
5	 1	 31	 flanked	 bex	 4	 2.000000	 2.000000	 flanked_bex_freq_4_amplitude_2_rep_4_b_K_2.0.png	 K	 b	 r	 n.a.	 9.843025e-01
5	 1	 32	 flanked	 bex	 4	 1.000000	 2.000000	 flanked_bex_freq_4_amplitude_1_rep_9_b_D_2.0.png	 D	 b	 t	 n.a.	 7.420367e-01
5	 1	 33	 flanked	 bex	 4	 1.000000	 2.000000	 flanked_bex_freq_4_amplitude_1_rep_8_t_K_2.0.png	 K	 t	 b	 n.a.	 8.470240e-01
5	 1	 34	 flanked	 bex	 4	 2.000000	 2.000000	 flanked_bex_freq_4_amplitude_2_rep_9_r_D_2.0.png	 D	 r	 r	 n.a.	 7.905074e-01
5	 1	 35	 flanked	 bex	 4	 7.000000	 2.000000	 flanked_bex_freq_4_amplitude_7_rep_9_r_N_2.0.png	 N	 r	 r	 n.a.	 9.291086e-01
5	 1	 36	 flanked	 bex	 4	 3.000000	 2.000000	 flanked_bex_freq_4_amplitude_3_rep_2_l_K_2.0.png	 K	 l	 b	 n.a.	 1.144617e+00
