subject	 session	 trial	 flanked	 distortion	 freq	 amplitude	 spacing	 im_name	 targ_letter	 targ_pos	 response	 eyemovement	 RT
2	 2	 1	 flanked	 bex	 4	 2.000000	 2.000000	 flanked_bex_freq_4_amplitude_2_rep_3_r_D_2.0_ampflank_6.png	 D	 r	 l	 n.a.	 5.975462e-01
2	 2	 2	 flanked	 bex	 4	 4.000000	 2.000000	 flanked_bex_freq_4_amplitude_4_rep_5_b_H_2.0_ampflank_6.png	 H	 b	 t	 n.a.	 5.062593e-01
2	 2	 3	 flanked	 bex	 4	 3.000000	 2.000000	 flanked_bex_freq_4_amplitude_3_rep_3_t_D_2.0_ampflank_6.png	 D	 t	 b	 n.a.	 2.830489e-01
2	 2	 4	 flanked	 bex	 4	 4.000000	 2.000000	 flanked_bex_freq_4_amplitude_4_rep_4_r_D_2.0_ampflank_6.png	 D	 r	 r	 n.a.	 6.321174e-01
2	 2	 5	 flanked	 bex	 4	 3.000000	 2.000000	 flanked_bex_freq_4_amplitude_3_rep_3_t_D_2.0_ampflank_6.png	 D	 t	 t	 n.a.	 3.190742e-01
2	 2	 6	 flanked	 bex	 4	 3.000000	 2.000000	 flanked_bex_freq_4_amplitude_3_rep_7_r_H_2.0_ampflank_6.png	 H	 r	 t	 n.a.	 8.662257e-01
2	 2	 7	 flanked	 bex	 4	 0.500000	 2.000000	 flanked_bex_freq_4_amplitude_0.5_rep_7_b_N_2.0_ampflank_6.png	 N	 b	 b	 n.a.	 2.309223e-01
2	 2	 8	 flanked	 bex	 4	 6.000000	 2.000000	 flanked_bex_freq_4_amplitude_6_rep_5_b_D_2.0_ampflank_6.png	 D	 b	 r	 n.a.	 3.139521e-01
2	 2	 9	 flanked	 bex	 4	 2.000000	 2.000000	 flanked_bex_freq_4_amplitude_2_rep_7_t_H_2.0_ampflank_6.png	 H	 t	 b	 n.a.	 5.604619e-01
2	 2	 10	 flanked	 bex	 4	 1.000000	 2.000000	 flanked_bex_freq_4_amplitude_1_rep_1_r_N_2.0_ampflank_6.png	 N	 r	 t	 n.a.	 2.673080e-01
2	 2	 11	 flanked	 bex	 4	 0.500000	 2.000000	 flanked_bex_freq_4_amplitude_0.5_rep_9_r_H_2.0_ampflank_6.png	 H	 r	 t	 n.a.	 3.358783e-01
2	 2	 12	 flanked	 bex	 4	 6.000000	 2.000000	 flanked_bex_freq_4_amplitude_6_rep_9_t_K_2.0_ampflank_6.png	 K	 t	 b	 n.a.	 3.060495e-01
2	 2	 13	 flanked	 bex	 4	 0.500000	 2.000000	 flanked_bex_freq_4_amplitude_0.5_rep_6_l_H_2.0_ampflank_6.png	 H	 l	 r	 n.a.	 3.568599e-01
2	 2	 14	 flanked	 bex	 4	 2.000000	 2.000000	 flanked_bex_freq_4_amplitude_2_rep_9_t_D_2.0_ampflank_6.png	 D	 t	 t	 n.a.	 3.436253e-01
2	 2	 15	 flanked	 bex	 4	 0.500000	 2.000000	 flanked_bex_freq_4_amplitude_0.5_rep_1_b_K_2.0_ampflank_6.png	 K	 b	 b	 n.a.	 6.546574e-01
2	 2	 16	 flanked	 bex	 4	 4.000000	 2.000000	 flanked_bex_freq_4_amplitude_4_rep_4_r_D_2.0_ampflank_6.png	 D	 r	 t	 n.a.	 3.867938e-01
