subject	 session	 trial	 flanked	 distortion	 freq	 amplitude	 spacing	 im_name	 targ_letter	 targ_pos	 response	 eyemovement	 RT
2	 1	 1	 flanked	 rf	 4	 0.200000	 2.000000	 flanked_rf_freq_4_amplitude_0.2_rep_6_b_H_2.0.png	 H	 b	 r	 n.a.	 7.104177e-01
2	 1	 2	 flanked	 rf	 4	 0.350000	 2.000000	 flanked_rf_freq_4_amplitude_0.35_rep_8_b_N_2.0.png	 N	 b	 r	 n.a.	 8.056844e-01
2	 1	 3	 flanked	 rf	 4	 0.275000	 2.000000	 flanked_rf_freq_4_amplitude_0.275_rep_6_t_H_2.0.png	 H	 t	 l	 n.a.	 5.932234e-01
2	 1	 4	 flanked	 rf	 4	 0.350000	 2.000000	 flanked_rf_freq_4_amplitude_0.35_rep_7_r_H_2.0.png	 H	 r	 t	 n.a.	 6.291821e-01
2	 1	 5	 flanked	 rf	 4	 0.275000	 2.000000	 flanked_rf_freq_4_amplitude_0.275_rep_6_t_H_2.0.png	 H	 t	 b	 n.a.	 2.421202e-01
2	 1	 6	 flanked	 rf	 4	 0.350000	 2.000000	 flanked_rf_freq_4_amplitude_0.35_rep_0_t_D_2.0.png	 D	 t	 l	 n.a.	 4.146373e-01
2	 1	 7	 flanked	 rf	 4	 0.125000	 2.000000	 flanked_rf_freq_4_amplitude_0.125_rep_0_r_D_2.0.png	 D	 r	 r	 n.a.	 1.108380e-01
2	 1	 8	 flanked	 rf	 4	 0.500000	 2.000000	 flanked_rf_freq_4_amplitude_0.5_rep_8_t_D_2.0.png	 D	 t	 t	 n.a.	 6.661767e-01
2	 1	 9	 flanked	 rf	 4	 0.275000	 2.000000	 flanked_rf_freq_4_amplitude_0.275_rep_0_r_N_2.0.png	 N	 r	 r	 n.a.	 4.481447e-01
2	 1	 10	 flanked	 rf	 4	 0.125000	 2.000000	 flanked_rf_freq_4_amplitude_0.125_rep_4_l_K_2.0.png	 K	 l	 l	 n.a.	 4.547169e-01
2	 1	 11	 flanked	 rf	 4	 0.125000	 2.000000	 flanked_rf_freq_4_amplitude_0.125_rep_2_r_H_2.0.png	 H	 r	 t	 n.a.	 4.235251e-01
2	 1	 12	 flanked	 rf	 4	 0.050000	 2.000000	 flanked_rf_freq_4_amplitude_0.05_rep_9_l_D_2.0.png	 D	 l	 l	 n.a.	 3.904436e-01
2	 1	 13	 flanked	 rf	 4	 0.275000	 2.000000	 flanked_rf_freq_4_amplitude_0.275_rep_2_l_D_2.0.png	 D	 l	 r	 n.a.	 4.637678e-01
2	 1	 14	 flanked	 rf	 4	 0.050000	 2.000000	 flanked_rf_freq_4_amplitude_0.05_rep_4_b_K_2.0.png	 K	 b	 b	 n.a.	 3.162719e-01
2	 1	 15	 flanked	 rf	 4	 0.350000	 2.000000	 flanked_rf_freq_4_amplitude_0.35_rep_7_r_H_2.0.png	 H	 r	 t	 n.a.	 4.773872e-01
2	 1	 16	 flanked	 rf	 4	 0.350000	 2.000000	 flanked_rf_freq_4_amplitude_0.35_rep_0_t_D_2.0.png	 D	 t	 r	 n.a.	 3.516176e-01
2	 1	 17	 flanked	 rf	 4	 0.125000	 2.000000	 flanked_rf_freq_4_amplitude_0.125_rep_8_r_H_2.0.png	 H	 r	 t	 n.a.	 6.221494e-01
2	 1	 18	 flanked	 rf	 4	 0.125000	 2.000000	 flanked_rf_freq_4_amplitude_0.125_rep_1_r_H_2.0.png	 H	 r	 b	 n.a.	 4.407175e-01
2	 1	 19	 flanked	 rf	 4	 0.350000	 2.000000	 flanked_rf_freq_4_amplitude_0.35_rep_8_b_N_2.0.png	 N	 b	 r	 n.a.	 4.367766e-01
2	 1	 20	 flanked	 rf	 4	 0.200000	 2.000000	 flanked_rf_freq_4_amplitude_0.2_rep_7_b_N_2.0.png	 N	 b	 l	 n.a.	 4.966629e-01
2	 1	 21	 flanked	 rf	 4	 0.275000	 2.000000	 flanked_rf_freq_4_amplitude_0.275_rep_7_b_K_2.0.png	 K	 b	 b	 n.a.	 2.060373e-01
2	 1	 22	 flanked	 rf	 4	 0.200000	 2.000000	 flanked_rf_freq_4_amplitude_0.2_rep_8_l_K_2.0.png	 K	 l	 t	 n.a.	 3.828208e-01
2	 1	 23	 flanked	 rf	 4	 0.500000	 2.000000	 flanked_rf_freq_4_amplitude_0.5_rep_3_l_H_2.0.png	 H	 l	 r	 n.a.	 3.126270e-01
2	 1	 24	 flanked	 rf	 4	 0.275000	 2.000000	 flanked_rf_freq_4_amplitude_0.275_rep_0_r_N_2.0.png	 N	 r	 l	 n.a.	 3.274320e-01
2	 1	 25	 flanked	 rf	 4	 0.500000	 2.000000	 flanked_rf_freq_4_amplitude_0.5_rep_7_r_H_2.0.png	 H	 r	 r	 n.a.	 2.895659e-01
2	 1	 26	 flanked	 rf	 4	 0.050000	 2.000000	 flanked_rf_freq_4_amplitude_0.05_rep_9_l_D_2.0.png	 D	 l	 b	 n.a.	 4.404156e-01
2	 1	 27	 flanked	 rf	 4	 0.350000	 2.000000	 flanked_rf_freq_4_amplitude_0.35_rep_5_b_N_2.0.png	 N	 b	 r	 n.a.	 4.520643e-01
2	 1	 28	 flanked	 rf	 4	 0.050000	 2.000000	 flanked_rf_freq_4_amplitude_0.05_rep_2_b_N_2.0.png	 N	 b	 t	 n.a.	 3.932776e-01
2	 1	 29	 flanked	 rf	 4	 0.050000	 2.000000	 flanked_rf_freq_4_amplitude_0.05_rep_4_b_K_2.0.png	 K	 b	 b	 n.a.	 3.312752e-01
2	 1	 30	 flanked	 rf	 4	 0.350000	 2.000000	 flanked_rf_freq_4_amplitude_0.35_rep_6_r_N_2.0.png	 N	 r	 r	 n.a.	 4.499058e-01
2	 1	 31	 flanked	 rf	 4	 0.125000	 2.000000	 flanked_rf_freq_4_amplitude_0.125_rep_6_l_K_2.0.png	 K	 l	 l	 n.a.	 4.407281e-01
2	 1	 32	 flanked	 rf	 4	 0.275000	 2.000000	 flanked_rf_freq_4_amplitude_0.275_rep_1_r_H_2.0.png	 H	 r	 t	 n.a.	 5.087950e-01
2	 1	 33	 flanked	 rf	 4	 0.275000	 2.000000	 flanked_rf_freq_4_amplitude_0.275_rep_9_l_D_2.0.png	 D	 l	 b	 n.a.	 7.236515e-01
2	 1	 34	 flanked	 rf	 4	 0.125000	 2.000000	 flanked_rf_freq_4_amplitude_0.125_rep_3_l_K_2.0.png	 K	 l	 l	 n.a.	 3.857044e-01
2	 1	 35	 flanked	 rf	 4	 0.425000	 2.000000	 flanked_rf_freq_4_amplitude_0.425_rep_7_l_D_2.0.png	 D	 l	 t	 n.a.	 4.819813e-01
2	 1	 36	 flanked	 rf	 4	 0.425000	 2.000000	 flanked_rf_freq_4_amplitude_0.425_rep_2_t_D_2.0.png	 D	 t	 t	 n.a.	 4.842781e-01
2	 1	 37	 flanked	 rf	 4	 0.350000	 2.000000	 flanked_rf_freq_4_amplitude_0.35_rep_1_t_K_2.0.png	 K	 t	 b	 n.a.	 4.213438e-01
