subject	 session	 trial	 flanked	 distortion	 freq	 amplitude	 spacing	 im_name	 targ_letter	 targ_pos	 response	 eyemovement	 RT
5	 5	 1	 flanked	 bex	 6	 2.500000	 2.000000	 flanked_bex_freq_6_amplitude_2.5_rep_8_l_D_2.0.png	 D	 l	 l	 n.a.	 3.165902e-01
5	 5	 2	 flanked	 bex	 2	 5.000000	 2.000000	 flanked_bex_freq_2_amplitude_5_rep_2_t_N_2.0.png	 N	 t	 t	 n.a.	 4.046576e-01
5	 5	 3	 flanked	 bex	 16	 1.000000	 2.000000	 flanked_bex_freq_16_amplitude_1_rep_3_l_K_2.0.png	 K	 l	 r	 n.a.	 1.051391e+00
5	 5	 4	 flanked	 bex	 8	 1.000000	 2.000000	 flanked_bex_freq_8_amplitude_1_rep_7_t_D_2.0.png	 D	 t	 b	 n.a.	 3.411851e-01
5	 5	 5	 flanked	 bex	 8	 0.500000	 2.000000	 flanked_bex_freq_8_amplitude_0.5_rep_9_t_D_2.0.png	 D	 t	 l	 n.a.	 2.641960e-01
5	 5	 6	 flanked	 bex	 16	 2.000000	 2.000000	 flanked_bex_freq_16_amplitude_2_rep_6_t_D_2.0.png	 D	 t	 r	 n.a.	 4.084148e-01
5	 5	 7	 flanked	 bex	 16	 3.000000	 2.000000	 flanked_bex_freq_16_amplitude_3_rep_1_b_H_2.0.png	 H	 b	 t	 n.a.	 6.279413e-01
5	 5	 8	 flanked	 bex	 2	 2.000000	 2.000000	 flanked_bex_freq_2_amplitude_2_rep_2_r_N_2.0.png	 N	 r	 t	 n.a.	 4.431885e-01
5	 5	 9	 flanked	 bex	 8	 1.000000	 2.000000	 flanked_bex_freq_8_amplitude_1_rep_1_t_H_2.0.png	 H	 t	 t	 n.a.	 6.279447e-01
5	 5	 10	 flanked	 bex	 32	 3.000000	 2.000000	 flanked_bex_freq_32_amplitude_3_rep_5_l_K_2.0.png	 K	 l	 l	 n.a.	 3.210093e-01
5	 5	 11	 flanked	 bex	 32	 1.500000	 2.000000	 flanked_bex_freq_32_amplitude_1.5_rep_5_l_N_2.0.png	 N	 l	 l	 n.a.	 4.554482e-01
5	 5	 12	 flanked	 bex	 6	 0.500000	 2.000000	 flanked_bex_freq_6_amplitude_0.5_rep_3_t_K_2.0.png	 K	 t	 l	 n.a.	 9.226484e-01
5	 5	 13	 flanked	 bex	 6	 1.500000	 2.000000	 flanked_bex_freq_6_amplitude_1.5_rep_0_b_N_2.0.png	 N	 b	 t	 n.a.	 6.470266e-01
5	 5	 14	 flanked	 bex	 8	 5.000000	 2.000000	 flanked_bex_freq_8_amplitude_5_rep_6_t_N_2.0.png	 N	 t	 t	 n.a.	 4.940021e-01
5	 5	 15	 flanked	 bex	 2	 0.500000	 2.000000	 flanked_bex_freq_2_amplitude_0.5_rep_0_b_H_2.0.png	 H	 b	 t	 n.a.	 7.346379e-01
5	 5	 16	 flanked	 bex	 16	 2.000000	 2.000000	 flanked_bex_freq_16_amplitude_2_rep_4_l_K_2.0.png	 K	 l	 r	 n.a.	 4.446570e-01
5	 5	 17	 flanked	 bex	 16	 5.000000	 2.000000	 flanked_bex_freq_16_amplitude_5_rep_1_t_K_2.0.png	 K	 t	 t	 n.a.	 4.155560e-01
5	 5	 18	 flanked	 bex	 16	 1.500000	 2.000000	 flanked_bex_freq_16_amplitude_1.5_rep_1_l_N_2.0.png	 N	 l	 l	 n.a.	 4.688786e-01
5	 5	 19	 flanked	 bex	 6	 0.500000	 2.000000	 flanked_bex_freq_6_amplitude_0.5_rep_1_t_D_2.0.png	 D	 t	 r	 n.a.	 5.927339e-01
5	 5	 20	 flanked	 bex	 32	 0.500000	 2.000000	 flanked_bex_freq_32_amplitude_0.5_rep_1_r_N_2.0.png	 N	 r	 r	 n.a.	 7.366537e-01
5	 5	 21	 flanked	 bex	 4	 1.500000	 2.000000	 flanked_bex_freq_4_amplitude_1.5_rep_6_l_N_2.0.png	 N	 l	 l	 n.a.	 3.573108e-01
5	 5	 22	 flanked	 bex	 32	 3.000000	 2.000000	 flanked_bex_freq_32_amplitude_3_rep_0_t_H_2.0.png	 H	 t	 t	 n.a.	 4.816533e-01
5	 5	 23	 flanked	 bex	 32	 1.000000	 2.000000	 flanked_bex_freq_32_amplitude_1_rep_5_b_N_2.0.png	 N	 b	 b	 n.a.	 4.692631e-01
5	 5	 24	 flanked	 bex	 8	 1.500000	 2.000000	 flanked_bex_freq_8_amplitude_1.5_rep_9_t_D_2.0.png	 D	 t	 r	 n.a.	 4.240504e-01
5	 5	 25	 flanked	 bex	 32	 0.500000	 2.000000	 flanked_bex_freq_32_amplitude_0.5_rep_0_b_K_2.0.png	 K	 b	 t	 n.a.	 6.390763e-01
5	 5	 26	 flanked	 bex	 8	 0.500000	 2.000000	 flanked_bex_freq_8_amplitude_0.5_rep_0_b_D_2.0.png	 D	 b	 r	 n.a.	 5.486382e-01
5	 5	 27	 flanked	 bex	 6	 2.000000	 2.000000	 flanked_bex_freq_6_amplitude_2_rep_8_r_D_2.0.png	 D	 r	 r	 n.a.	 3.624538e-01
