subject	 session	 trial	 flanked	 distortion	 freq	 amplitude	 spacing	 im_name	 targ_letter	 targ_pos	 response	 eyemovement	 RT
2	 2	 1	 unflanked	 rf	 3	 0.113300	 0.000000	 unflanked_rf_freq_3_amplitude_0.1133_rep_6_t_D.png	 D	 t	 t	 n.a.	 3.888096e-01
2	 2	 2	 unflanked	 rf	 2	 0.165000	 0.000000	 unflanked_rf_freq_2_amplitude_0.165_rep_1_r_H.png	 H	 r	 l	 n.a.	 5.686182e-01
2	 2	 3	 unflanked	 rf	 12	 0.010000	 0.000000	 unflanked_rf_freq_12_amplitude_0.01_rep_0_b_K.png	 K	 b	 b	 n.a.	 4.094276e-01
2	 2	 4	 unflanked	 rf	 2	 0.113300	 0.000000	 unflanked_rf_freq_2_amplitude_0.1133_rep_9_t_D.png	 D	 t	 l	 n.a.	 5.186458e-01
2	 2	 5	 unflanked	 rf	 2	 0.268300	 0.000000	 unflanked_rf_freq_2_amplitude_0.2683_rep_3_r_H.png	 H	 r	 r	 n.a.	 3.732030e-01
2	 2	 6	 unflanked	 rf	 12	 0.010000	 0.000000	 unflanked_rf_freq_12_amplitude_0.01_rep_5_t_H.png	 H	 t	 r	 n.a.	 8.108346e-01
2	 2	 7	 unflanked	 rf	 8	 0.320000	 0.000000	 unflanked_rf_freq_8_amplitude_0.32_rep_7_r_H.png	 H	 r	 r	 n.a.	 2.777448e-01
2	 2	 8	 unflanked	 rf	 3	 0.216700	 0.000000	 unflanked_rf_freq_3_amplitude_0.2167_rep_9_b_N.png	 N	 b	 b	 n.a.	 2.575420e-01
2	 2	 9	 unflanked	 rf	 4	 0.061700	 0.000000	 unflanked_rf_freq_4_amplitude_0.0617_rep_7_r_D.png	 D	 r	 r	 n.a.	 6.471706e-01
2	 2	 10	 unflanked	 rf	 8	 0.113300	 0.000000	 unflanked_rf_freq_8_amplitude_0.1133_rep_6_l_N.png	 N	 l	 l	 n.a.	 3.040589e-01
2	 2	 11	 unflanked	 rf	 12	 0.216700	 0.000000	 unflanked_rf_freq_12_amplitude_0.2167_rep_3_r_N.png	 N	 r	 r	 n.a.	 2.828449e-01
2	 2	 12	 unflanked	 rf	 3	 0.268300	 0.000000	 unflanked_rf_freq_3_amplitude_0.2683_rep_5_b_D.png	 D	 b	 b	 n.a.	 2.726119e-01
2	 2	 13	 unflanked	 rf	 2	 0.216700	 0.000000	 unflanked_rf_freq_2_amplitude_0.2167_rep_8_t_D.png	 D	 t	 t	 n.a.	 4.414410e-01
