subject	 session	 trial	 flanked	 distortion	 freq	 amplitude	 spacing	 im_name	 targ_letter	 targ_pos	 response	 eyemovement	 RT
5	 1	 1	 flanked	 rf	 4	 0.275000	 2.000000	 flanked_rf_freq_4_amplitude_0.275_rep_8_b_N_2.0.png	 N	 b	 l	 n.a.	 6.577524e-01
5	 1	 2	 flanked	 rf	 4	 0.125000	 2.000000	 flanked_rf_freq_4_amplitude_0.125_rep_9_t_N_2.0.png	 N	 t	 l	 n.a.	 7.722642e-01
5	 1	 3	 flanked	 rf	 4	 0.350000	 2.000000	 flanked_rf_freq_4_amplitude_0.35_rep_6_l_H_2.0.png	 H	 l	 l	 n.a.	 8.041315e-01
5	 1	 4	 flanked	 rf	 4	 0.275000	 2.000000	 flanked_rf_freq_4_amplitude_0.275_rep_6_l_K_2.0.png	 K	 l	 r	 n.a.	 9.600085e-01
5	 1	 5	 flanked	 rf	 4	 0.125000	 2.000000	 flanked_rf_freq_4_amplitude_0.125_rep_7_b_D_2.0.png	 D	 b	 r	 n.a.	 6.758583e-01
5	 1	 6	 flanked	 rf	 4	 0.200000	 2.000000	 flanked_rf_freq_4_amplitude_0.2_rep_4_r_H_2.0.png	 H	 r	 l	 n.a.	 1.109125e+00
5	 1	 7	 flanked	 rf	 4	 0.050000	 2.000000	 flanked_rf_freq_4_amplitude_0.05_rep_5_b_K_2.0.png	 K	 b	 l	 n.a.	 7.146969e-01
5	 1	 8	 flanked	 rf	 4	 0.050000	 2.000000	 flanked_rf_freq_4_amplitude_0.05_rep_4_l_N_2.0.png	 N	 l	 t	 n.a.	 5.084278e-01
5	 1	 9	 flanked	 rf	 4	 0.275000	 2.000000	 flanked_rf_freq_4_amplitude_0.275_rep_4_l_H_2.0.png	 H	 l	 l	 n.a.	 7.407982e-01
5	 1	 10	 flanked	 rf	 4	 0.350000	 2.000000	 flanked_rf_freq_4_amplitude_0.35_rep_2_b_K_2.0.png	 K	 b	 r	 n.a.	 6.709336e-01
5	 1	 11	 flanked	 rf	 4	 0.200000	 2.000000	 flanked_rf_freq_4_amplitude_0.2_rep_7_l_K_2.0.png	 K	 l	 b	 n.a.	 6.334471e-01
5	 1	 12	 flanked	 rf	 4	 0.050000	 2.000000	 flanked_rf_freq_4_amplitude_0.05_rep_1_b_K_2.0.png	 K	 b	 r	 n.a.	 1.016974e+00
5	 1	 13	 flanked	 rf	 4	 0.500000	 2.000000	 flanked_rf_freq_4_amplitude_0.5_rep_0_b_N_2.0.png	 N	 b	 r	 n.a.	 9.404115e-01
5	 1	 14	 flanked	 rf	 4	 0.125000	 2.000000	 flanked_rf_freq_4_amplitude_0.125_rep_8_t_K_2.0.png	 K	 t	 l	 n.a.	 7.345413e-01
5	 1	 15	 flanked	 rf	 4	 0.200000	 2.000000	 flanked_rf_freq_4_amplitude_0.2_rep_1_l_K_2.0.png	 K	 l	 b	 n.a.	 6.324712e-01
5	 1	 16	 flanked	 rf	 4	 0.500000	 2.000000	 flanked_rf_freq_4_amplitude_0.5_rep_6_t_D_2.0.png	 D	 t	 b	 n.a.	 9.550684e-01
5	 1	 17	 flanked	 rf	 4	 0.275000	 2.000000	 flanked_rf_freq_4_amplitude_0.275_rep_6_l_K_2.0.png	 K	 l	 l	 n.a.	 7.902908e-01
5	 1	 18	 flanked	 rf	 4	 0.500000	 2.000000	 flanked_rf_freq_4_amplitude_0.5_rep_8_b_D_2.0.png	 D	 b	 r	 n.a.	 9.103422e-01
5	 1	 19	 flanked	 rf	 4	 0.500000	 2.000000	 flanked_rf_freq_4_amplitude_0.5_rep_1_l_K_2.0.png	 K	 l	 l	 n.a.	 6.279090e-01
5	 1	 20	 flanked	 rf	 4	 0.425000	 2.000000	 flanked_rf_freq_4_amplitude_0.425_rep_0_t_D_2.0.png	 D	 t	 b	 n.a.	 9.184154e-01
5	 1	 21	 flanked	 rf	 4	 0.500000	 2.000000	 flanked_rf_freq_4_amplitude_0.5_rep_4_b_H_2.0.png	 H	 b	 l	 n.a.	 6.637115e-01
5	 1	 22	 flanked	 rf	 4	 0.350000	 2.000000	 flanked_rf_freq_4_amplitude_0.35_rep_1_l_K_2.0.png	 K	 l	 r	 n.a.	 1.169200e+00
5	 1	 23	 flanked	 rf	 4	 0.500000	 2.000000	 flanked_rf_freq_4_amplitude_0.5_rep_9_l_K_2.0.png	 K	 l	 l	 n.a.	 6.439780e-01
5	 1	 24	 flanked	 rf	 4	 0.200000	 2.000000	 flanked_rf_freq_4_amplitude_0.2_rep_0_t_D_2.0.png	 D	 t	 b	 n.a.	 1.236802e+00
5	 1	 25	 flanked	 rf	 4	 0.350000	 2.000000	 flanked_rf_freq_4_amplitude_0.35_rep_1_l_K_2.0.png	 K	 l	 l	 n.a.	 7.556204e-01
5	 1	 26	 flanked	 rf	 4	 0.125000	 2.000000	 flanked_rf_freq_4_amplitude_0.125_rep_5_t_N_2.0.png	 N	 t	 t	 n.a.	 8.731336e-01
5	 1	 27	 flanked	 rf	 4	 0.125000	 2.000000	 flanked_rf_freq_4_amplitude_0.125_rep_3_b_H_2.0.png	 H	 b	 r	 n.a.	 5.377373e-01
5	 1	 28	 flanked	 rf	 4	 0.275000	 2.000000	 flanked_rf_freq_4_amplitude_0.275_rep_8_b_N_2.0.png	 N	 b	 b	 n.a.	 1.000339e+00
5	 1	 29	 flanked	 rf	 4	 0.500000	 2.000000	 flanked_rf_freq_4_amplitude_0.5_rep_3_t_H_2.0.png	 H	 t	 t	 n.a.	 6.623749e-01
5	 1	 30	 flanked	 rf	 4	 0.275000	 2.000000	 flanked_rf_freq_4_amplitude_0.275_rep_0_t_H_2.0.png	 H	 t	 r	 n.a.	 7.325805e-01
5	 1	 31	 flanked	 rf	 4	 0.050000	 2.000000	 flanked_rf_freq_4_amplitude_0.05_rep_8_t_N_2.0.png	 N	 t	 t	 n.a.	 8.663245e-01
5	 1	 32	 flanked	 rf	 4	 0.050000	 2.000000	 flanked_rf_freq_4_amplitude_0.05_rep_9_t_N_2.0.png	 N	 t	 t	 n.a.	 8.026356e-01
5	 1	 33	 flanked	 rf	 4	 0.200000	 2.000000	 flanked_rf_freq_4_amplitude_0.2_rep_6_b_N_2.0.png	 N	 b	 b	 n.a.	 1.087324e+00
5	 1	 34	 flanked	 rf	 4	 0.050000	 2.000000	 flanked_rf_freq_4_amplitude_0.05_rep_2_t_N_2.0.png	 N	 t	 l	 n.a.	 1.014784e+00
5	 1	 35	 flanked	 rf	 4	 0.500000	 2.000000	 flanked_rf_freq_4_amplitude_0.5_rep_9_l_K_2.0.png	 K	 l	 b	 n.a.	 8.828037e-01
5	 1	 36	 flanked	 rf	 4	 0.275000	 2.000000	 flanked_rf_freq_4_amplitude_0.275_rep_7_b_K_2.0.png	 K	 b	 t	 n.a.	 9.774762e-01
5	 1	 37	 flanked	 rf	 4	 0.050000	 2.000000	 flanked_rf_freq_4_amplitude_0.05_rep_5_b_K_2.0.png	 K	 b	 b	 n.a.	 1.211508e+00
5	 1	 38	 flanked	 rf	 4	 0.050000	 2.000000	 flanked_rf_freq_4_amplitude_0.05_rep_8_t_N_2.0.png	 N	 t	 l	 n.a.	 1.090091e+00
5	 1	 39	 flanked	 rf	 4	 0.275000	 2.000000	 flanked_rf_freq_4_amplitude_0.275_rep_0_t_H_2.0.png	 H	 t	 l	 n.a.	 1.018432e+00
5	 1	 40	 flanked	 rf	 4	 0.200000	 2.000000	 flanked_rf_freq_4_amplitude_0.2_rep_4_r_H_2.0.png	 H	 r	 r	 n.a.	 5.221667e-01
5	 1	 41	 flanked	 rf	 4	 0.275000	 2.000000	 flanked_rf_freq_4_amplitude_0.275_rep_4_l_H_2.0.png	 H	 l	 l	 n.a.	 7.320624e-01
5	 1	 42	 flanked	 rf	 4	 0.425000	 2.000000	 flanked_rf_freq_4_amplitude_0.425_rep_9_r_D_2.0.png	 D	 r	 r	 n.a.	 4.802349e-01
5	 1	 43	 flanked	 rf	 4	 0.275000	 2.000000	 flanked_rf_freq_4_amplitude_0.275_rep_3_b_N_2.0.png	 N	 b	 b	 n.a.	 1.236755e+00
5	 1	 44	 flanked	 rf	 4	 0.275000	 2.000000	 flanked_rf_freq_4_amplitude_0.275_rep_1_r_D_2.0.png	 D	 r	 r	 n.a.	 5.088771e-01
5	 1	 45	 flanked	 rf	 4	 0.425000	 2.000000	 flanked_rf_freq_4_amplitude_0.425_rep_0_t_D_2.0.png	 D	 t	 t	 n.a.	 9.095754e-01
5	 1	 46	 flanked	 rf	 4	 0.200000	 2.000000	 flanked_rf_freq_4_amplitude_0.2_rep_3_r_K_2.0.png	 K	 r	 r	 n.a.	 6.361918e-01
5	 1	 47	 flanked	 rf	 4	 0.350000	 2.000000	 flanked_rf_freq_4_amplitude_0.35_rep_8_t_H_2.0.png	 H	 t	 b	 n.a.	 9.118391e-01
5	 1	 48	 flanked	 rf	 4	 0.425000	 2.000000	 flanked_rf_freq_4_amplitude_0.425_rep_2_t_K_2.0.png	 K	 t	 t	 n.a.	 6.968946e-01
5	 1	 49	 flanked	 rf	 4	 0.050000	 2.000000	 flanked_rf_freq_4_amplitude_0.05_rep_0_r_H_2.0.png	 H	 r	 t	 n.a.	 1.146764e+00
5	 1	 50	 flanked	 rf	 4	 0.275000	 2.000000	 flanked_rf_freq_4_amplitude_0.275_rep_9_t_D_2.0.png	 D	 t	 t	 n.a.	 1.181794e+00
5	 1	 51	 flanked	 rf	 4	 0.200000	 2.000000	 flanked_rf_freq_4_amplitude_0.2_rep_7_l_K_2.0.png	 K	 l	 b	 n.a.	 6.790297e-01
5	 1	 52	 flanked	 rf	 4	 0.125000	 2.000000	 flanked_rf_freq_4_amplitude_0.125_rep_1_l_K_2.0.png	 K	 l	 l	 n.a.	 7.339750e-01
5	 1	 53	 flanked	 rf	 4	 0.050000	 2.000000	 flanked_rf_freq_4_amplitude_0.05_rep_0_r_H_2.0.png	 H	 r	 l	 n.a.	 7.482157e-01
5	 1	 54	 flanked	 rf	 4	 0.125000	 2.000000	 flanked_rf_freq_4_amplitude_0.125_rep_8_t_K_2.0.png	 K	 t	 r	 n.a.	 6.268889e-01
5	 1	 55	 flanked	 rf	 4	 0.125000	 2.000000	 flanked_rf_freq_4_amplitude_0.125_rep_3_b_H_2.0.png	 H	 b	 t	 n.a.	 8.598826e-01
5	 1	 56	 flanked	 rf	 4	 0.275000	 2.000000	 flanked_rf_freq_4_amplitude_0.275_rep_9_t_D_2.0.png	 D	 t	 t	 n.a.	 1.093137e+00
5	 1	 57	 flanked	 rf	 4	 0.200000	 2.000000	 flanked_rf_freq_4_amplitude_0.2_rep_6_b_N_2.0.png	 N	 b	 b	 n.a.	 7.010177e-01
5	 1	 58	 flanked	 rf	 4	 0.050000	 2.000000	 flanked_rf_freq_4_amplitude_0.05_rep_9_t_N_2.0.png	 N	 t	 l	 n.a.	 1.026368e+00
5	 1	 59	 flanked	 rf	 4	 0.425000	 2.000000	 flanked_rf_freq_4_amplitude_0.425_rep_5_b_N_2.0.png	 N	 b	 b	 n.a.	 7.682252e-01
