subject	 session	 trial	 flanked	 distortion	 freq	 amplitude	 spacing	 im_name	 targ_letter	 targ_pos	 response	 eyemovement	 RT
2	 2	 1	 flanked	 rf	 3	 0.216700	 2.000000	 flanked_rf_freq_3_amplitude_0.2167_rep_7_l_H_2.0.png	 H	 l	 l	 n.a.	 7.445392e-01
2	 2	 2	 flanked	 rf	 2	 0.268300	 2.000000	 flanked_rf_freq_2_amplitude_0.2683_rep_2_b_N_2.0.png	 N	 b	 b	 n.a.	 4.412935e-01
2	 2	 3	 flanked	 rf	 12	 0.113300	 2.000000	 flanked_rf_freq_12_amplitude_0.1133_rep_1_b_N_2.0.png	 N	 b	 r	 n.a.	 2.699000e-01
2	 2	 4	 flanked	 rf	 2	 0.268300	 2.000000	 flanked_rf_freq_2_amplitude_0.2683_rep_0_l_H_2.0.png	 H	 l	 t	 n.a.	 6.160198e-01
2	 2	 5	 flanked	 rf	 3	 0.010000	 2.000000	 flanked_rf_freq_3_amplitude_0.01_rep_4_r_D_2.0.png	 D	 r	 b	 n.a.	 4.245584e-01
2	 2	 6	 flanked	 rf	 12	 0.113300	 2.000000	 flanked_rf_freq_12_amplitude_0.1133_rep_6_b_D_2.0.png	 D	 b	 l	 n.a.	 2.943966e-01
2	 2	 7	 flanked	 rf	 12	 0.061700	 2.000000	 flanked_rf_freq_12_amplitude_0.0617_rep_8_t_H_2.0.png	 H	 t	 b	 n.a.	 1.863619e-01
2	 2	 8	 flanked	 rf	 4	 0.010000	 2.000000	 flanked_rf_freq_4_amplitude_0.01_rep_0_l_D_2.0.png	 D	 l	 l	 n.a.	 7.286753e-01
2	 2	 9	 flanked	 rf	 4	 0.165000	 2.000000	 flanked_rf_freq_4_amplitude_0.165_rep_8_r_H_2.0.png	 H	 r	 t	 n.a.	 6.870935e-01
2	 2	 10	 flanked	 rf	 8	 0.216700	 2.000000	 flanked_rf_freq_8_amplitude_0.2167_rep_7_b_K_2.0.png	 K	 b	 b	 n.a.	 3.855263e-01
2	 2	 11	 flanked	 rf	 12	 0.320000	 2.000000	 flanked_rf_freq_12_amplitude_0.32_rep_4_r_D_2.0.png	 D	 r	 r	 n.a.	 3.175579e-01
2	 2	 12	 flanked	 rf	 4	 0.010000	 2.000000	 flanked_rf_freq_4_amplitude_0.01_rep_6_r_H_2.0.png	 H	 r	 b	 n.a.	 4.301625e-01
